Sample,Start,Release,Resume,HandlerEnd,Return,End,Gen0Before,Gen0After,Gen2Before,Gen2After,ThreadsBefore,ThreadsAfter
226,161497091595,161497107394,161497113153,161497854951,161497864148,161497864669,10,10,10,10,4,4
227,161498101178,161498117609,161498122199,161498984671,161498993668,161498994209,10,10,10,10,4,4
228,161499231239,161499246478,161499251797,161500174601,161500195160,161500195801,10,10,10,10,4,4
229,161500454712,161500470461,161500495025,161501250308,161501259765,161501260296,10,10,10,10,4,4
230,161501467311,161501483892,161501489011,161502399873,161502420331,161502421042,10,10,10,10,4,4
231,161502681165,161502697055,161502720139,161503506600,161503527078,161503527710,10,10,10,10,4,4
232,161503788965,161503805475,161503815863,161504688865,161504709293,161504709984,10,10,10,10,4,4
233,161504960339,161504975447,161504977392,161505854552,161505876212,161505876973,10,10,10,10,4,4
234,161506189023,161506205613,161506212585,161506958090,161506967137,161506967617,10,10,10,10,4,4
235,161507236507,161507252026,161507257356,161508116311,161508135597,161508136378,10,10,10,10,4,4
236,161508384299,161508399597,161508401542,161509317343,161509338432,161509339124,10,10,10,10,4,4
237,161509598666,161509614866,161509637887,161510483288,161510505098,161510505829,10,10,10,10,4,4
238,161510767576,161510783746,161510794247,161511654865,161511675383,161511676054,10,10,10,10,4,4
239,161511971343,161511987693,161511994124,161512844573,161512866815,161512867436,10,10,10,10,4,4
240,161513146374,161513163927,161513171572,161513917949,161513926975,161513927507,10,10,10,10,4,4
241,161514201806,161514217495,161514219688,161515093060,161515102928,161515103479,10,10,10,10,4,4
242,161515310984,161515327355,161515332394,161516251972,161516271659,161516272300,10,10,10,10,4,4
243,161516523737,161516539526,161516544808,161517312884,161517322132,161517322683,10,10,10,10,4,4
244,161517538564,161517554934,161517560054,161518435570,161518445608,161518446109,10,10,10,10,4,4
245,161518652934,161518667912,161518672720,161519547485,161519567643,161519568334,10,10,10,10,4,4
246,161521215012,161521236352,161521243676,161522566333,161522585017,161522586099,11,11,11,11,4,4
247,161522924598,161522945226,161522952239,161524222509,161524241825,161524242827,11,11,11,11,4,4
248,161524608836,161524630346,161524637369,161525869248,161525888213,161525889225,11,11,11,11,4,4
249,161526303444,161526326797,161526334622,161527734362,161527754710,161527755752,11,11,11,11,4,4
250,161528176583,161528205788,161528213532,161529640222,161529685846,161529686778,11,11,11,11,4,4
251,161530107941,161530128719,161530135722,161531582560,161531602226,161531603869,11,11,11,11,4,4
252,161532047132,161532070155,161532077990,161533538402,161533556165,161533557277,11,11,11,11,4,4
253,161533970475,161533992907,161534000160,161535520895,161535539469,161535540541,11,11,11,11,4,4
254,161535956053,161535980569,161535987862,161537490323,161537508096,161537509118,11,11,11,11,4,4
255,161537943745,161537966317,161537973971,161539572520,161539593219,161539594712,11,11,11,11,4,4
256,161540143962,161540163739,161540170491,161541399063,161541426184,161541427205,11,11,11,11,4,4
257,161541864508,161541884605,161541888360,161542943200,161542967946,161542968947,11,11,11,11,4,4
258,161543430014,161543448167,161543452136,161544592966,161544617712,161544618703,11,11,11,11,4,4
259,161545075382,161545094036,161545098002,161546149505,161546173139,161546174091,11,11,11,11,4,4
260,161546611373,161546651698,161546656789,161547842131,161547857920,161547858832,11,11,11,11,4,4
261,161548324486,161548344023,161548348500,161549454844,161549466746,161549467588,11,11,11,11,4,4
262,161549871268,161549889642,161549895994,161551170541,161551193805,161551194736,11,11,11,11,4,4
263,161551644411,161551663387,161551672385,161552879387,161552902320,161552903251,11,11,11,11,4,4
264,161553351985,161553370810,161553381197,161554605041,161554628745,161554629716,11,11,11,11,4,4
265,161555048925,161555067530,161555072611,161556300712,161556324095,161556324987,11,11,11,11,4,4
266,161556723617,161556740950,161556746358,161558044970,161558061691,161558062673,11,11,11,11,4,4
267,161558421900,161558439713,161558446356,161559751049,161559774472,161559775374,11,11,11,11,4,4
268,161560210332,161560229688,161560232455,161561400925,161561412887,161561413699,11,11,11,11,4,4
269,161561771704,161561810496,161561814141,161563071176,161563094359,161563095271,11,11,11,11,4,4
270,161563529577,161563550546,161563576426,161564742562,161564766045,161564766937,11,11,11,11,4,4
271,161565200142,161565220009,161565223023,161566397114,161566421338,161566422501,11,11,11,11,4,4
272,161566830659,161566849474,161566858532,161567976699,161567988751,161567989523,11,11,11,11,4,4
273,161568403802,161568422728,161568428316,161569651969,161569674982,161569675884,11,11,11,11,4,4
274,161570079814,161570098048,161570100915,161571264306,161571287349,161571288270,11,11,11,11,4,4
